rental_id,rental_date,return_date,payment_id,payment_amount,payment_date,payment_status,accrual_amount,total_revenue,customer_id,customer_first_name,customer_last_name,customer_address,customer_city,customer_country,region,film_id,title,release_year,rental_term,rental_rate,rating,language,category,store_id,staff_id,staff_first_name,staff_last_name
2346,2005-06-18,2005-06-27,,,,accrual,7.99,7.99,308,Thomas,Grigsby,1191 Sungai Petani Boulevard,Kansas City,United States,North America,563,Massacre Usual,2006,6,4.99,R,English,Games,2,1,Mike,Hillyer
220,2005-05-26,2005-06-01,,,,accrual,4.99,4.99,542,Lonnie,Tirado,1658 Cuman Loop,Pangkal Pinang,Indonesia,Asia-Pacific,279,Elizabeth Shane,2006,7,4.99,NC-17,English,Sports,1,1,Mike,Hillyer
1010,2005-05-31,2005-06-01,,,,accrual,4.99,4.99,49,Joyce,Edwards,725 Isesaki Place,Jedda,Saudi Arabia,Middle East and Africa,879,Telegraph Voyage,2006,3,4.99,PG,English,Music,2,2,Jon,Stephens
176,2005-05-26,2005-06-01,,,,accrual,3.99,3.99,250,Jo,Fowler,786 Stara Zagora Way,Oyo,Nigeria,Middle East and Africa,187,Cranes Reservoir,2006,5,2.99,NC-17,English,Sports,2,2,Jon,Stephens
598,2005-05-28,2005-06-03,,,,accrual,0.99,0.99,159,Jill,Hawkins,1440 Compton Place,Linz,Austria,Europe,130,Celebrity Horn,2006,7,0.99,PG-13,English,Action,2,2,Jon,Stephens
472,2005-05-27,2005-05-29,,,,accrual,0.99,0.99,528,Claude,Herzog,486 Ondo Parkway,Benguela,Angola,Middle East and Africa,295,Expendable Stallion,2006,3,0.99,PG,English,Documentary,1,1,Mike,Hillyer
491,2005-05-28,2005-05-29,,,,accrual,2.99,2.99,196,Alma,Austin,1074 Binzhou Manor,Mannheim,Germany,Europe,293,Exorcist Sting,2006,6,2.99,G,English,Sports,1,2,Jon,Stephens
907,2005-05-30,2005-06-02,,,,accrual,0.99,0.99,506,Leslie,Seward,1152 al-Qatif Lane,Pontianak,Indonesia,Asia-Pacific,730,Ridgemont Submarine,2006,3,0.99,PG-13,English,New,2,1,Mike,Hillyer
345,2005-05-27,2005-05-31,,,,accrual,2.99,2.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,305,Fatal Haunted,2006,6,2.99,PG,English,New,2,1,Mike,Hillyer
212,2005-05-26,2005-05-30,,,,accrual,4.99,4.99,59,Cheryl,Murphy,1213 Ranchi Parkway,Mysore,India,Asia-Pacific,167,Coma Head,2006,6,4.99,NC-17,English,Travel,1,2,Jon,Stephens
615,2005-05-28,2005-06-03,,,,accrual,5.99,5.99,533,Jessie,Milam,1332 Gaziantep Lane,Binzhou,China,Asia-Pacific,745,Roses Treasure,2006,5,4.99,PG-13,English,Sports,2,2,Jon,Stephens
106,2005-05-25,2005-06-04,,,,accrual,11.99,11.99,196,Alma,Austin,1074 Binzhou Manor,Mannheim,Germany,Europe,791,Show Lord,2006,3,4.99,PG-13,English,Documentary,2,2,Jon,Stephens
285,2005-05-26,2005-05-31,,,,accrual,1.99,1.99,162,Lauren,Hudson,1740 Le Mans Loop,Le Mans,France,Europe,545,Madness Attacks,2006,4,0.99,PG-13,English,Foreign,1,2,Jon,Stephens
452,2005-05-27,2005-05-30,,,,accrual,0.99,0.99,127,Elaine,Stevens,801 Hagonoy Drive,Smolensk,Russian Federation,Europe,656,Papi Necklace,2006,3,0.99,PG,English,Travel,2,2,Jon,Stephens
384,2005-05-27,2005-06-02,,,,accrual,5.99,5.99,371,Billy,Poulin,1061 Ede Avenue,Cabuyao,Philippines,Asia-Pacific,202,Daddy Pittsburgh,2006,5,4.99,G,English,Comedy,1,2,Jon,Stephens
700,2005-05-29,2005-05-30,,,,accrual,0.99,0.99,117,Edith,Mcdonald,1967 Sincelejo Place,Gandhinagar,India,Asia-Pacific,111,Caddyshack Jedi,2006,3,0.99,NC-17,English,Action,2,1,Mike,Hillyer
620,2005-05-28,2005-06-04,,,,accrual,5.99,5.99,321,Kevin,Schuler,470 Boksburg Street,Birgunj,Nepal,Asia-Pacific,533,Lost Bird,2006,4,2.99,PG-13,English,Foreign,1,1,Mike,Hillyer
214,2005-05-26,2005-05-31,,,,accrual,3.99,3.99,98,Lillian,Griffin,669 Firozabad Loop,al-Ayn,United Arab Emirates,Middle East and Africa,319,Fish Opus,2006,4,2.99,R,English,Sci-Fi,1,2,Jon,Stephens
2881,2005-06-20,2005-06-26,,,,accrual,2.99,2.99,307,Joseph,Joy,1354 Siegen Street,Angra dos Reis,Brazil,Latin America,305,Fatal Haunted,2006,6,2.99,PG,English,New,1,1,Mike,Hillyer
1069,2005-05-31,2005-06-08,,,,accrual,3.99,3.99,251,Vickie,Brewer,1966 Tonghae Street,Halle/Saale,Germany,Europe,672,Perfect Groove,2006,7,2.99,PG-13,English,Comedy,1,2,Jon,Stephens
292,2005-05-26,2005-06-05,,,,accrual,6.99,6.99,515,Andre,Rapp,568 Dhule (Dhulia) Loop,Coquimbo,Chile,Latin America,927,Uprising Uptown,2006,6,2.99,NC-17,English,Action,1,1,Mike,Hillyer
27,2005-05-25,2005-05-30,,,,accrual,4.99,4.99,301,Robert,Baughman,1883 Maikop Lane,Kaliningrad,Russian Federation,Europe,271,Easy Gladiator,2006,5,4.99,G,English,Action,2,2,Jon,Stephens
942,2005-05-30,2005-06-08,,,,accrual,2.99,2.99,473,Jorge,Olivares,1078 Stara Zagora Drive,Lhokseumawe,Indonesia,Asia-Pacific,931,Valentine Vanishing,2006,7,0.99,PG-13,English,Travel,2,2,Jon,Stephens
1093,2005-05-31,2005-06-03,,,,accrual,2.99,2.99,214,Kristin,Johnston,226 Brest Manor,Sunnyvale,United States,North America,473,Jacket Frisco,2006,5,2.99,PG-13,English,Drama,2,2,Jon,Stephens
1073,2005-05-31,2005-06-07,,,,accrual,4.99,4.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,115,Campus Remember,2006,5,2.99,R,English,Action,2,1,Mike,Hillyer
805,2005-05-29,2005-06-07,,,,accrual,3.99,3.99,232,Constance,Reid,885 Yingkou Manor,Zaria,Nigeria,Middle East and Africa,688,Polish Brooklyn,2006,6,0.99,PG,English,Children,2,2,Jon,Stephens
815,2005-05-29,2005-06-03,,,,accrual,0.99,0.99,14,Betty,White,770 Bydgoszcz Avenue,Citrus Heights,United States,North America,822,Soup Wisdom,2006,6,0.99,R,English,Family,2,1,Mike,Hillyer
471,2005-05-27,2005-05-31,,,,accrual,0.99,0.99,209,Tonya,Chapman,43 Dadu Avenue,Bhilwara,India,Asia-Pacific,629,Notorious Reunion,2006,7,0.99,NC-17,English,Documentary,2,2,Jon,Stephens
57,2005-05-25,2005-05-29,,,,accrual,4.99,4.99,6,Jennifer,Davis,1795 Santiago de Compostela Way,Laredo,United States,North America,858,Submarine Bed,2006,5,4.99,R,English,Comedy,2,2,Jon,Stephens
408,2005-05-27,2005-05-28,,,,accrual,0.99,0.99,84,Sara,Perry,125 Citt del Vaticano Boulevard,Atlixco,Mexico,North America,314,Fight Jawbreaker,2006,3,0.99,R,English,Animation,2,1,Mike,Hillyer
3057,2005-06-20,2005-06-26,,,,accrual,5.99,5.99,307,Joseph,Joy,1354 Siegen Street,Angra dos Reis,Brazil,Latin America,244,Dorado Notting,2006,5,4.99,NC-17,English,Music,2,2,Jon,Stephens
1567,2005-06-16,2005-06-21,,,,accrual,1.99,1.99,320,Anthony,Schwab,1892 Nabereznyje Telny Lane,Tafuna,American Samoa,Asia-Pacific,681,Pirates Roxanne,2006,4,0.99,PG,English,Sports,1,1,Mike,Hillyer
1598,2005-06-16,2005-06-23,,,,accrual,3.99,3.99,314,George,Linton,1957 Yantai Lane,Sorocaba,Brazil,Latin America,907,Translation Summer,2006,4,0.99,PG-13,English,Drama,1,1,Mike,Hillyer
843,2005-05-30,2005-05-31,,,,accrual,0.99,0.99,313,Donald,Mahon,1774 Yaound Place,Ezhou,China,Asia-Pacific,479,Jedi Beneath,2006,7,0.99,PG,English,Family,1,2,Jon,Stephens
346,2005-05-27,2005-06-05,,,,accrual,9.99,9.99,14,Betty,White,770 Bydgoszcz Avenue,Citrus Heights,United States,North America,941,Videotape Arsenic,2006,4,4.99,NC-17,English,Games,1,2,Jon,Stephens
2643,2005-06-19,2005-06-26,,,,accrual,2.99,2.99,318,Brian,Wyman,1769 Iwaki Lane,Bydgoszcz,Poland,Europe,418,Hobbit Alien,2006,5,0.99,PG-13,English,Drama,2,2,Jon,Stephens
2286,2005-06-18,2005-06-27,,,,accrual,9.99,9.99,287,Becky,Miles,1993 Tabuk Lane,Tambaram,India,Asia-Pacific,134,Champion Flatliners,2006,4,4.99,PG,English,Animation,2,1,Mike,Hillyer
687,2005-05-29,2005-05-31,,,,accrual,0.99,0.99,250,Jo,Fowler,786 Stara Zagora Way,Oyo,Nigeria,Middle East and Africa,377,Grease Youth,2006,7,0.99,G,English,Family,1,1,Mike,Hillyer
2481,2005-06-18,2005-06-23,,,,accrual,4.99,4.99,322,Jason,Morrissey,1427 A Corua (La Corua) Place,Baha Blanca,Argentina,Latin America,174,Confidential Interview,2006,6,4.99,NC-17,English,Music,2,2,Jon,Stephens
1082,2005-05-31,2005-06-05,,,,accrual,5.99,5.99,239,Minnie,Romero,47 Syktyvkar Lane,Ciomas,Indonesia,Asia-Pacific,985,Wonderland Christmas,2006,4,4.99,PG,English,Sci-Fi,1,1,Mike,Hillyer
642,2005-05-28,2005-06-01,,,,accrual,4.99,4.99,157,Darlene,Rose,1386 Nakhon Sawan Boulevard,Pyongyang,North Korea,Asia-Pacific,28,Anthem Luke,2006,5,4.99,PG-13,English,Comedy,1,2,Jon,Stephens
293,2005-05-26,2005-06-03,,,,accrual,5.99,5.99,158,Veronica,Stone,369 Papeete Way,Greensboro,United States,North America,397,Hanky October,2006,5,2.99,NC-17,English,Sci-Fi,1,2,Jon,Stephens
2037,2005-06-17,2005-06-20,,,,accrual,0.99,0.99,308,Thomas,Grigsby,1191 Sungai Petani Boulevard,Kansas City,United States,North America,566,Maude Mod,2006,6,0.99,R,English,Foreign,1,2,Jon,Stephens
536,2005-05-28,2005-06-03,,,,accrual,4.99,4.99,514,Franklin,Troutman,1778 Gijn Manor,Zaoyang,China,Asia-Pacific,649,Oz Liaisons,2006,4,2.99,R,English,Animation,2,2,Jon,Stephens
475,2005-05-27,2005-05-28,,,,accrual,2.99,2.99,159,Jill,Hawkins,1440 Compton Place,Linz,Austria,Europe,554,Malkovich Pet,2006,6,2.99,G,English,Classics,1,1,Mike,Hillyer
462,2005-05-27,2005-06-03,,,,accrual,5.99,5.99,364,Benjamin,Varney,817 Laredo Avenue,Guadalajara,Mexico,North America,502,Knock Warlock,2006,4,2.99,PG-13,English,Comedy,2,2,Jon,Stephens
789,2005-05-29,2005-06-06,,,,accrual,4.99,4.99,553,Max,Pitt,1917 Kumbakonam Parkway,Novi Sad,Serbia,Europe,154,Clash Freddy,2006,6,2.99,G,English,Animation,2,1,Mike,Hillyer
661,2005-05-28,2005-06-02,,,,accrual,4.99,4.99,51,Alice,Stewart,1135 Izumisano Parkway,Fontana,United States,North America,486,Jet Neighbors,2006,7,4.99,R,English,Foreign,1,2,Jon,Stephens
818,2005-05-29,2005-06-02,,,,accrual,4.99,4.99,321,Kevin,Schuler,470 Boksburg Street,Birgunj,Nepal,Asia-Pacific,893,Titans Jerk,2006,4,4.99,PG,English,Sci-Fi,2,2,Jon,Stephens
37,2005-05-25,2005-05-29,,,,accrual,0.99,0.99,535,Javier,Elrod,195 Ilorin Street,NDjamna,Chad,Middle East and Africa,89,Borrowers Bedazzled,2006,7,0.99,G,English,Animation,2,1,Mike,Hillyer
2883,2005-06-20,2005-06-28,,,,accrual,7.99,7.99,320,Anthony,Schwab,1892 Nabereznyje Telny Lane,Tafuna,American Samoa,Asia-Pacific,127,Cat Coneheads,2006,5,4.99,G,English,Comedy,2,1,Mike,Hillyer
755,2005-05-29,2005-06-01,,,,accrual,2.99,2.99,576,Morris,Mccarter,1568 Celaya Parkway,Fengshan,Taiwan,Asia-Pacific,679,Pilot Hoosiers,2006,6,2.99,PG,English,Family,2,2,Jon,Stephens
1220,2005-06-15,2005-06-23,,,,accrual,6.99,6.99,290,Kristina,Chambers,544 Tarsus Boulevard,Valle de la Pascua,Venezuela,Latin America,354,Ghost Groundhog,2006,6,4.99,G,English,Children,1,1,Mike,Hillyer
172,2005-05-26,2005-05-29,,,,accrual,0.99,0.99,176,June,Carroll,757 Rustenburg Avenue,Skikda,Algeria,Middle East and Africa,630,Notting Speakeasy,2006,7,0.99,PG-13,English,Drama,2,2,Jon,Stephens
725,2005-05-29,2005-06-03,,,,accrual,2.99,2.99,245,Courtney,Day,300 Junan Street,Uijongbu,South Korea,Asia-Pacific,891,Timberland Sky,2006,3,0.99,G,English,Classics,1,2,Jon,Stephens
129,2005-05-25,2005-06-04,,,,accrual,8.99,8.99,23,Sarah,Lewis,1780 Hino Boulevard,Liepaja,Latvia,Europe,902,Trading Pinocchio,2006,6,4.99,PG,English,Sports,1,2,Jon,Stephens
1106,2005-05-31,2005-06-01,,,,accrual,4.99,4.99,109,Edna,West,682 Junan Way,Klerksdorp,South Africa,Middle East and Africa,911,Trip Newton,2006,7,4.99,PG-13,English,Action,2,2,Jon,Stephens
855,2005-05-30,2005-06-03,,,,accrual,0.99,0.99,406,Nathan,Runyon,264 Bhimavaram Manor,Charlotte Amalie,"Virgin Islands, U.S.",North America,555,Mallrats United,2006,4,0.99,PG,English,Comedy,1,2,Jon,Stephens
1138,2005-05-31,2005-06-05,,,,accrual,6.99,6.99,438,Barry,Lovelace,1836 Korla Parkway,Kitwe,Zambia,Middle East and Africa,859,Sugar Wonka,2006,3,4.99,PG,English,Animation,2,1,Mike,Hillyer
622,2005-05-28,2005-06-04,,,,accrual,3.99,3.99,109,Edna,West,682 Junan Way,Klerksdorp,South Africa,Middle East and Africa,514,Lebowski Soldiers,2006,6,2.99,PG-13,English,Drama,2,1,Mike,Hillyer
117,2005-05-25,2005-05-31,,,,accrual,0.99,0.99,7,Maria,Miller,900 Santiago de Compostela Parkway,Kragujevac,Serbia,Europe,931,Valentine Vanishing,2006,7,0.99,PG-13,English,Travel,2,2,Jon,Stephens
709,2005-05-29,2005-06-06,,,,accrual,7.99,7.99,479,Zachary,Hite,98 Pyongyang Boulevard,Akron,United States,North America,537,Lover Truman,2006,3,2.99,G,English,Classics,2,1,Mike,Hillyer
286,2005-05-26,2005-06-04,,,,accrual,6.99,6.99,371,Billy,Poulin,1061 Ede Avenue,Cabuyao,Philippines,Asia-Pacific,70,Bikini Borrowers,2006,7,4.99,NC-17,English,Animation,2,2,Jon,Stephens
676,2005-05-28,2005-05-29,,,,accrual,4.99,4.99,490,Sam,Mcduffie,656 Matamoros Drive,Sogamoso,Colombia,Latin America,506,Lady Stage,2006,4,4.99,PG,English,Horror,1,2,Jon,Stephens
3053,2005-06-20,2005-06-25,,,,accrual,0.99,0.99,329,Frank,Waggoner,1816 Bydgoszcz Loop,Jamalpur,Bangladesh,Asia-Pacific,178,Connection Microcosmos,2006,6,0.99,G,English,Comedy,1,2,Jon,Stephens
641,2005-05-28,2005-06-04,,,,accrual,5.99,5.99,396,Earl,Shanks,168 Cianjur Manor,Iwatsuki,Japan,Asia-Pacific,776,Secret Groundhog,2006,6,4.99,PG,English,Documentary,1,1,Mike,Hillyer
520,2005-05-28,2005-06-04,,,,accrual,5.99,5.99,161,Geraldine,Perkins,97 Shimoga Avenue,Tel Aviv-Jaffa,Israel,Middle East and Africa,842,State Wasteland,2006,4,2.99,NC-17,English,Games,1,1,Mike,Hillyer
1072,2005-05-31,2005-06-05,,,,accrual,0.99,0.99,272,Kay,Caldwell,85 San Felipe de Puerto Plata Drive,Yantai,China,Asia-Pacific,560,Mars Roman,2006,6,0.99,NC-17,English,Games,2,1,Mike,Hillyer
1796,2005-06-16,2005-06-20,,,,accrual,2.99,2.99,283,Felicia,Sutton,226 Halifax Street,Korla,China,Asia-Pacific,709,Racer Egg,2006,7,2.99,NC-17,English,Drama,2,1,Mike,Hillyer
1066,2005-05-31,2005-06-09,,,,accrual,4.99,4.99,541,Darren,Windham,379 Lublin Parkway,Livorno,Italy,Europe,520,License Weekend,2006,7,2.99,NC-17,English,Sci-Fi,1,2,Jon,Stephens
567,2005-05-28,2005-06-01,,,,accrual,1.99,1.99,184,Vivian,Ruiz,741 Ambattur Manor,s-Hertogenbosch,Netherlands,Europe,728,Reunion Witches,2006,3,0.99,R,English,Drama,1,2,Jon,Stephens
955,2005-05-30,2005-05-31,,,,accrual,0.99,0.99,301,Robert,Baughman,1883 Maikop Lane,Kaliningrad,Russian Federation,Europe,899,Towers Hurricane,2006,7,0.99,NC-17,English,Classics,1,2,Jon,Stephens
1132,2005-05-31,2005-06-07,,,,accrual,4.99,4.99,198,Elsie,Kelley,955 Bamenda Way,Ikerre,Nigeria,Middle East and Africa,382,Grit Clockwork,2006,3,0.99,PG,English,Games,2,2,Jon,Stephens
2088,2005-06-17,2005-06-23,,,,accrual,6.99,6.99,310,Daniel,Cabral,543 Bergamo Avenue,Ibirit,Brazil,Latin America,112,Calendar Gunfight,2006,4,4.99,NC-17,English,Foreign,2,2,Jon,Stephens
460,2005-05-27,2005-05-28,,,,accrual,2.99,2.99,240,Marlene,Welch,1148 Saarbrcken Parkway,Iwaki,Japan,Asia-Pacific,921,Uncut Suicides,2006,7,2.99,PG-13,English,Music,2,1,Mike,Hillyer
778,2005-05-29,2005-06-05,,,,accrual,3.99,3.99,535,Javier,Elrod,195 Ilorin Street,NDjamna,Chad,Middle East and Africa,395,Handicap Boondock,2006,4,0.99,R,English,Action,1,1,Mike,Hillyer
350,2005-05-27,2005-06-04,,,,accrual,4.99,4.99,9,Margaret,Moore,613 Korolev Drive,Masqat,Oman,Middle East and Africa,604,Mulan Moon,2006,4,0.99,G,English,Comedy,2,2,Jon,Stephens
862,2005-05-30,2005-06-03,,,,accrual,2.99,2.99,328,Jeffrey,Spear,1860 Taguig Loop,Ciparay,Indonesia,Asia-Pacific,264,Dwarfs Alter,2006,6,2.99,G,English,Games,2,1,Mike,Hillyer
3288,2005-06-21,2005-06-30,,,,accrual,5.99,5.99,299,James,Gannon,1635 Kuwana Boulevard,Hiroshima,Japan,Asia-Pacific,428,Homicide Peach,2006,6,2.99,PG-13,English,Family,1,1,Mike,Hillyer
159,2005-05-26,2005-05-29,,,,accrual,2.99,2.99,505,Rafael,Abney,48 Maracabo Place,Talavera,Philippines,Asia-Pacific,757,Sagebrush Clueless,2006,4,2.99,G,English,Documentary,1,1,Mike,Hillyer
3344,2005-06-21,2005-06-28,,,,accrual,2.99,2.99,277,Olga,Jimenez,556 Baybay Manor,Ogbomosho,Nigeria,Middle East and Africa,962,Wasteland Divine,2006,7,2.99,PG,English,Classics,1,1,Mike,Hillyer
2386,2005-06-18,2005-06-22,,,,accrual,4.99,4.99,293,Mae,Fletcher,44 Najafabad Way,Donostia-San Sebastin,Spain,Europe,300,Falcon Volume,2006,5,4.99,PG-13,English,Animation,2,1,Mike,Hillyer
1112,2005-05-31,2005-06-03,,,,accrual,0.99,0.99,214,Kristin,Johnston,226 Brest Manor,Sunnyvale,United States,North America,535,Love Suicides,2006,6,0.99,R,English,Horror,1,1,Mike,Hillyer
574,2005-05-28,2005-06-04,,,,accrual,1.99,1.99,76,Irene,Price,602 Paarl Street,Pavlodar,Kazakhstan,Asia-Pacific,849,Storm Happiness,2006,6,0.99,NC-17,English,Animation,1,1,Mike,Hillyer
200,2005-05-26,2005-05-31,,,,accrual,4.99,4.99,321,Kevin,Schuler,470 Boksburg Street,Birgunj,Nepal,Asia-Pacific,856,Streetcar Intentions,2006,5,4.99,R,English,Horror,2,1,Mike,Hillyer
990,2005-05-30,2005-06-06,,,,accrual,3.99,3.99,311,Paul,Trout,746 Joliet Lane,Kursk,Russian Federation,Europe,907,Translation Summer,2006,4,0.99,PG-13,English,Drama,1,2,Jon,Stephens
2016,2005-06-17,2005-06-20,,,,accrual,2.99,2.99,282,Jenny,Castro,1405 Chisinau Place,Ponce,Puerto Rico,North America,928,Uptown Young,2006,5,2.99,PG,English,Children,1,1,Mike,Hillyer
1097,2005-05-31,2005-06-01,,,,accrual,0.99,0.99,491,Rick,Mattox,775 ostka Drive,Mit Ghamr,Egypt,Middle East and Africa,494,Karate Moon,2006,4,0.99,PG-13,English,Horror,2,2,Jon,Stephens
2784,2005-06-19,2005-06-28,,,,accrual,10.99,10.99,289,Violet,Rodriquez,1912 Allende Manor,Kowloon and New Kowloon,Hong Kong,Asia-Pacific,501,Kissing Dolls,2006,3,4.99,R,English,Action,1,1,Mike,Hillyer
58,2005-05-25,2005-05-28,,,,accrual,4.99,4.99,323,Matthew,Mahan,479 San Felipe del Progreso Avenue,Cuautla,Mexico,North America,670,Pelican Comforts,2006,4,4.99,PG,English,Documentary,1,1,Mike,Hillyer
1,2005-05-24,2005-05-26,,,,accrual,2.99,2.99,130,Charlotte,Hunter,758 Junan Lane,guas Lindas de Gois,Brazil,Latin America,80,Blanket Beverly,2006,7,2.99,G,English,Family,1,1,Mike,Hillyer
1352,2005-06-15,2005-06-18,,,,accrual,0.99,0.99,276,Brandy,Graves,1944 Bamenda Way,Warren,United States,North America,948,Voice Peach,2006,6,0.99,PG-13,English,New,2,1,Mike,Hillyer
1797,2005-06-16,2005-06-22,,,,accrual,3.99,3.99,275,Carole,Barnett,1980 Kamjanets-Podilskyi Street,Peoria,United States,North America,753,Rush Goodfellas,2006,3,0.99,PG,English,Family,2,1,Mike,Hillyer
3417,2005-06-21,2005-06-23,,,,accrual,2.99,2.99,282,Jenny,Castro,1405 Chisinau Place,Ponce,Puerto Rico,North America,193,Crossroads Casualties,2006,5,2.99,G,English,Animation,1,2,Jon,Stephens
49,2005-05-25,2005-05-30,,,,accrual,2.99,2.99,498,Gene,Sanborn,1416 San Juan Bautista Tuxtepec Avenue,Salala,Oman,Middle East and Africa,650,Pacific Amistad,2006,3,0.99,G,English,Documentary,1,2,Jon,Stephens
60,2005-05-25,2005-05-30,,,,accrual,2.99,2.99,470,Gordon,Allard,434 Ourense (Orense) Manor,Hodeida,Yemen,Middle East and Africa,73,Bingo Talented,2006,5,2.99,PG-13,English,Sci-Fi,2,1,Mike,Hillyer
1053,2005-05-31,2005-06-04,,,,accrual,1.99,1.99,196,Alma,Austin,1074 Binzhou Manor,Mannheim,Germany,Europe,816,Snowman Rollercoaster,2006,3,0.99,G,English,Animation,2,1,Mike,Hillyer
469,2005-05-27,2005-06-05,,,,accrual,5.99,5.99,154,Michele,Grant,798 Cianjur Avenue,Yuncheng,China,Asia-Pacific,975,Willow Tracy,2006,6,2.99,R,English,Family,2,1,Mike,Hillyer
905,2005-05-30,2005-06-06,,,,accrual,4.99,4.99,50,Diane,Collins,115 Hidalgo Parkway,Omdurman,Sudan,Middle East and Africa,953,Wait Cider,2006,3,0.99,PG-13,English,Animation,1,1,Mike,Hillyer
3025,2005-06-20,2005-06-22,,,,accrual,2.99,2.99,293,Mae,Fletcher,44 Najafabad Way,Donostia-San Sebastin,Spain,Europe,288,Escape Metropolis,2006,7,2.99,R,English,Travel,2,1,Mike,Hillyer
901,2005-05-30,2005-06-02,,,,accrual,2.99,2.99,259,Lena,Jensen,1027 Banjul Place,Halisahar,India,Asia-Pacific,166,Color Philadelphia,2006,6,2.99,G,English,Classics,1,1,Mike,Hillyer
2067,2005-06-17,2005-06-22,,,,accrual,2.99,2.99,297,Sherri,Rhodes,922 Vila Velha Loop,Ahmadnagar,India,Asia-Pacific,373,Graduate Lord,2006,7,2.99,G,English,Children,2,2,Jon,Stephens
1466,2005-06-15,2005-06-24,,,,accrual,5.99,5.99,288,Bobbie,Craig,86 Higashiosaka Lane,Valle de Santiago,Mexico,North America,235,Divide Monster,2006,6,2.99,PG-13,English,Sci-Fi,2,1,Mike,Hillyer
972,2005-05-30,2005-06-06,,,,accrual,1.99,1.99,411,Norman,Currier,1445 Carmen Parkway,Cianjur,Indonesia,Asia-Pacific,1,Academy Dinosaur,2006,6,0.99,PG,English,Documentary,1,1,Mike,Hillyer
808,2005-05-29,2005-06-06,,,,accrual,3.99,3.99,104,Rita,Graham,1386 Yangor Avenue,Toulon,France,Europe,418,Hobbit Alien,2006,5,0.99,PG-13,English,Drama,2,2,Jon,Stephens
411,2005-05-27,2005-06-03,,,,accrual,4.99,4.99,388,Craig,Morrell,717 Changzhou Lane,Cavite,Philippines,Asia-Pacific,314,Fight Jawbreaker,2006,3,0.99,R,English,Animation,1,1,Mike,Hillyer
832,2005-05-29,2005-06-07,,,,accrual,3.99,3.99,159,Jill,Hawkins,1440 Compton Place,Linz,Austria,Europe,303,Fantasy Troopers,2006,6,0.99,PG-13,English,Action,1,2,Jon,Stephens
1161,2005-06-14,2005-06-21,,,,accrual,7.99,7.99,285,Miriam,Mckinney,1336 Benin City Drive,Otsu,Japan,Asia-Pacific,369,Goodfellas Salute,2006,4,4.99,PG,English,Sci-Fi,1,1,Mike,Hillyer
383,2005-05-27,2005-06-03,,,,accrual,3.99,3.99,298,Erika,Pena,898 Jining Lane,Oulu,Finland,Europe,213,Date Speed,2006,4,0.99,R,English,Family,1,1,Mike,Hillyer
1119,2005-05-31,2005-06-02,,,,accrual,2.99,2.99,469,Wesley,Bull,1469 Plock Lane,Ourense (Orense),Spain,Europe,962,Wasteland Divine,2006,7,2.99,PG,English,Classics,1,1,Mike,Hillyer
616,2005-05-28,2005-06-02,,,,accrual,2.99,2.99,471,Dean,Sauer,270 Tambaram Parkway,Johannesburg,South Africa,Middle East and Africa,220,Deer Virginian,2006,7,2.99,NC-17,English,Music,2,1,Mike,Hillyer
453,2005-05-27,2005-05-29,,,,accrual,2.99,2.99,529,Erik,Guillen,635 Brest Manor,Bhimavaram,India,Asia-Pacific,967,Weekend Personal,2006,5,2.99,R,English,Sci-Fi,2,1,Mike,Hillyer
630,2005-05-28,2005-06-05,,,,accrual,8.99,8.99,417,Travis,Estep,289 Santo Andr Manor,al-Qatif,Saudi Arabia,Middle East and Africa,277,Elephant Trojan,2006,4,4.99,PG-13,English,Horror,1,2,Jon,Stephens
872,2005-05-30,2005-06-06,,,,accrual,3.99,3.99,548,Allan,Cornish,947 Trshavn Place,Tarlac,Philippines,Asia-Pacific,852,Strangelove Desire,2006,4,0.99,NC-17,English,Children,1,1,Mike,Hillyer
921,2005-05-30,2005-06-03,,,,accrual,2.99,2.99,508,Milton,Howland,758 Korolev Parkway,Vijayawada,India,Asia-Pacific,397,Hanky October,2006,5,2.99,NC-17,English,Sci-Fi,1,2,Jon,Stephens
218,2005-05-26,2005-06-04,,,,accrual,6.99,6.99,309,Christopher,Greco,1224 Huejutla de Reyes Boulevard,Brescia,Italy,Europe,496,Kick Savannah,2006,3,0.99,PG-13,English,Travel,2,2,Jon,Stephens
230,2005-05-26,2005-05-30,,,,accrual,0.99,0.99,58,Jean,Bell,1114 Liepaja Street,Kuching,Malaysia,Asia-Pacific,242,Doom Dancing,2006,4,0.99,R,English,Comedy,1,1,Mike,Hillyer
785,2005-05-29,2005-05-30,,,,accrual,4.99,4.99,72,Theresa,Watson,89 Allappuzha (Alleppey) Manor,Taguig,Philippines,Asia-Pacific,8,Airport Pollock,2006,6,4.99,R,English,Horror,2,1,Mike,Hillyer
2900,2005-06-20,2005-06-27,,,,accrual,2.99,2.99,294,Shelly,Watts,32 Pudukkottai Lane,Dayton,United States,North America,747,Roxanne Rebel,2006,5,0.99,R,English,Games,1,2,Jon,Stephens
1071,2005-05-31,2005-06-02,,,,accrual,4.99,4.99,174,Yvonne,Watkins,1848 Salala Boulevard,Ocumare del Tuy,Venezuela,Latin America,103,Bucket Brotherhood,2006,7,4.99,PG,English,Travel,2,2,Jon,Stephens
